date;agua_vermelha;belo_monte;dona_francisca;emborcacao;furnas;ita;itaipu;itumbiara;lageado;nova_avanhandava;nova_ponte;porto_primavera;rosana;salto_caxias;santa_cecilia;santo_antonio;sao_luiz_do_tapajos;sao_simao;serra_da_mesa;sobradinho;teles_pires;tres_marias;tucurui;xingo
01/12/84;221.03;169.23;95.17;280.59;265.95;144.09;275.28;169.26;165.24;188.55;291.71;202.07;251.88;155.0;137.61;204.94;151.77;248.31;163.19;165.97;144.59;292.74;165.9;24.88
01/01/85;311.24;442.86;76.88;593.36;558.67;55.0;53.32;448.57;444.21;247.41;604.19;99.04;147.9;42.47;275.48;288.92;331.27;423.15;444.67;527.15;374.85;628.09;436.85;172.82
01/02/85;174.44;325.48;196.28;115.85;181.49;205.45;165.2;128.52;182.89;198.95;133.28;222.82;124.81;235.76;217.25;151.53;268.85;132.72;132.83;96.28;190.73;158.32;279.83;195.78
01/03/85;183.52;281.03;210.49;185.01;264.83;147.85;135.78;184.45;224.26;206.1;198.4;200.24;144.52;137.95;230.76;175.91;252.13;202.43;193.27;134.68;250.64;212.49;228.79;167.94
01/04/85;90.9;266.72;249.0;37.46;31.25;149.78;161.7;109.2;157.14;82.51;30.6;175.09;119.81;162.3;50.69;175.55;213.71;53.1;110.32;64.53;172.8;33.18;212.41;334.24
01/05/85;39.99;78.62;225.37;26.41;25.28;110.7;119.35;35.34;35.37;54.2;27.59;100.25;54.18;121.21;60.44;28.02;69.79;29.14;31.87;28.99;28.2;30.53;52.5;129.35
01/06/85;9.0;20.23;99.9;0.41;6.94;47.89;56.1;0.0;0.0;25.36;0.6;33.56;10.22;29.7;34.73;11.75;23.11;0.9;0.0;6.89;3.23;3.46;4.79;76.47
01/07/85;9.92;32.14;185.07;0.0;0.77;84.43;76.26;1.86;5.24;13.63;0.0;32.48;40.02;75.33;6.69;32.94;18.3;3.1;2.73;2.26;8.05;0.44;12.95;36.09
01/08/85;3.1;7.72;201.5;0.94;8.99;146.95;24.8;0.93;9.19;10.87;1.24;8.17;5.37;73.78;21.97;30.47;23.09;1.55;1.94;6.55;3.94;5.41;3.74;27.95
01/09/85;31.8;108.22;186.6;36.15;59.63;120.11;24.9;49.8;87.86;61.27;35.1;59.9;27.23;107.4;92.26;71.02;104.09;30.9;61.55;41.69;116.51;47.9;72.94;10.14
01/10/85;48.36;223.07;65.72;103.31;62.05;82.22;88.35;214.83;263.72;42.79;79.98;52.96;58.06;80.6;36.7;72.05;156.56;111.91;218.59;134.28;127.58;79.79;210.13;18.15
01/11/85;132.0;145.82;27.0;148.26;185.74;58.02;69.3;149.1;185.13;127.85;139.5;115.04;153.35;81.3;128.5;161.51;153.47;165.9;159.59;165.43;138.77;172.36;149.08;30.07
01/12/85;104.47;333.37;37.82;273.5;217.9;70.5;57.66;259.47;413.93;116.56;252.34;59.88;66.07;48.67;170.89;172.07;301.65;194.37;298.64;368.39;233.73;248.98;372.21;217.02
01/01/86;230.64;278.48;121.21;235.09;194.8;146.03;186.93;194.68;176.8;195.1;233.12;187.79;167.37;188.48;134.5;186.05;292.3;258.23;189.77;210.37;300.8;210.26;252.72;63.54
01/02/86;214.48;226.59;171.36;173.17;222.28;135.24;182.0;145.88;213.39;244.46;194.6;210.78;164.15;143.64;243.62;260.66;300.94;178.36;161.15;109.09;281.49;184.1;209.03;94.52
01/03/86;203.67;315.59;215.14;103.28;170.76;123.56;80.91;114.08;223.76;239.34;112.53;172.33;143.65;131.44;261.91;192.32;362.86;145.7;146.31;85.49;320.97;116.3;268.91;225.85
01/04/86;47.7;276.86;281.7;38.09;41.2;167.93;183.6;54.0;98.71;74.17;33.9;107.25;77.21;156.0;87.34;105.31;231.33;33.9;70.79;59.56;200.72;40.13;199.46;111.58
